"id","showing_id","day_id","cinema_id","payment_type_id","netto_price","brutto_price","ticket_count"
"5989","1826","100","23","5","20.99","25.82","4"
"5990","2582","381","26","2","29.99","36.89","2"
"5991","2766","1122","29","4","39.99","49.19","2"
"5992","1323","124","2","1","22.99","28.28","4"
"5993","1757","1210","30","4","23.99","29.51","1"
"5994","1604","379","12","1","22.99","28.28","1"
"5995","3283","176","17","5","23.99","29.51","1"
"5996","1765","78","5","2","29.99","36.89","3"
"5997","3823","106","33","1","39.99","49.19","4"
"5998","476","317","7","4","20.99","25.82","1"
"5999","2380","814","15","1","22.99","28.28","3"
"6000","2118","1296","18","3","39.99","49.19","4"
"6001","507","1299","22","2","29.99","36.89","2"
"6002","1430","598","32","4","39.99","49.19","2"
"6003","3483","638","31","3","29.99","36.89","2"
"6004","194","285","12","5","23.99","29.51","2"
"6005","2143","80","17","5","21.99","27.05","4"
"6006","960","356","17","1","23.99","29.51","3"
"6007","886","1182","15","1","21.99","27.05","4"
"6008","3529","721","1","2","39.99","49.19","2"
"6009","2196","980","29","2","19.99","24.59","4"
"6010","2234","380","8","2","19.99","24.59","3"
"6011","2145","307","14","4","29.99","36.89","3"
"6012","906","956","14","4","22.99","28.28","3"
"6013","2592","1227","12","5","23.99","29.51","1"
"6014","2793","520","30","2","19.99","24.59","1"
"6015","1528","874","19","4","39.99","49.19","2"
"6016","946","1034","4","1","29.99","36.89","1"
"6017","363","985","17","5","20.99","25.82","1"
"6018","2133","1213","29","5","23.99","29.51","2"
"6019","1608","89","20","1","39.99","49.19","1"
"6020","3335","393","27","2","21.99","27.05","2"
"6021","2505","564","6","1","39.99","49.19","4"
"6022","1577","285","33","3","39.99","49.19","4"
"6023","2803","514","33","5","29.99","36.89","1"
"6024","1815","944","6","1","29.99","36.89","4"
"6025","1909","770","23","1","39.99","49.19","1"
"6026","2826","419","27","1","19.99","24.59","2"
"6027","156","258","15","3","20.99","25.82","1"
"6028","319","770","23","4","22.99","28.28","4"
"6029","1481","257","14","3","29.99","36.89","4"
"6030","242","1442","7","3","23.99","29.51","2"
"6031","1539","185","33","2","29.99","36.89","2"
"6032","88","738","6","2","20.99","25.82","3"
"6033","617","732","7","1","22.99","28.28","3"
"6034","2405","800","15","5","21.99","27.05","2"
"6035","1258","231","11","5","22.99","28.28","1"
"6036","3525","899","19","1","23.99","29.51","4"
"6037","1250","1362","21","3","19.99","24.59","2"
"6038","3309","188","1","2","20.99","25.82","1"
"6039","84","935","6","2","20.99","25.82","2"
"6040","274","562","22","5","39.99","49.19","2"
"6041","1867","73","26","3","21.99","27.05","4"
"6042","3679","1300","5","5","21.99","27.05","3"
"6043","3179","458","15","4","23.99","29.51","4"
"6044","2163","1414","6","2","39.99","49.19","3"
"6045","917","129","6","1","19.99","24.59","4"
"6046","2029","890","13","3","20.99","25.82","2"
"6047","1439","1303","32","4","29.99","36.89","2"
"6048","803","1381","3","3","23.99","29.51","1"
"6049","2184","976","18","1","21.99","27.05","1"
"6050","1661","636","11","5","19.99","24.59","2"
"6051","1485","514","15","5","22.99","28.28","1"
"6052","1243","1408","8","3","23.99","29.51","3"
"6053","839","1102","9","2","20.99","25.82","4"
"6054","2656","1415","11","1","21.99","27.05","3"
"6055","606","316","18","2","23.99","29.51","3"
"6056","1017","259","12","3","23.99","29.51","4"
"6057","1553","173","2","5","39.99","49.19","3"
"6058","2589","427","16","2","23.99","29.51","1"
"6059","3799","595","12","1","20.99","25.82","4"
"6060","1502","805","26","4","20.99","25.82","4"
"6061","933","209","10","4","29.99","36.89","4"
"6062","22","1193","6","3","29.99","36.89","1"
"6063","1383","803","19","1","21.99","27.05","1"
"6064","934","871","21","3","29.99","36.89","2"
"6065","3813","1097","4","1","29.99","36.89","1"
"6066","3432","146","12","3","39.99","49.19","4"
"6067","11","1101","20","5","29.99","36.89","2"
"6068","2236","1424","27","5","39.99","49.19","2"
"6069","1614","1288","15","5","21.99","27.05","4"
"6070","1321","408","7","1","22.99","28.28","4"
"6071","1636","287","25","1","19.99","24.59","2"
"6072","2853","1279","23","4","19.99","24.59","3"
"6073","2489","355","16","3","23.99","29.51","1"
"6074","3246","632","21","2","39.99","49.19","3"
"6075","1958","1383","33","1","21.99","27.05","3"
"6076","2411","725","12","1","23.99","29.51","1"
"6077","1079","252","33","4","29.99","36.89","4"
"6078","1791","640","22","2","21.99","27.05","2"
"6079","301","858","20","5","20.99","25.82","3"
"6080","1148","735","16","3","21.99","27.05","4"
"6081","1816","507","5","1","21.99","27.05","1"
"6082","1376","1178","8","3","39.99","49.19","2"
"6083","93","1189","6","2","21.99","27.05","2"
"6084","1654","410","13","3","23.99","29.51","2"
"6085","3527","280","21","1","39.99","49.19","3"
"6086","3673","1429","5","5","19.99","24.59","4"
"6087","3705","163","13","4","21.99","27.05","1"
"6088","2107","501","16","1","20.99","25.82","1"
"6089","2941","1185","15","2","22.99","28.28","4"
"6090","1569","1211","1","3","19.99","24.59","4"
"6091","3671","1058","5","2","21.99","27.05","2"
"6092","2035","1176","15","5","20.99","25.82","4"
"6093","154","1279","11","1","39.99","49.19","2"
"6094","3127","1351","30","3","20.99","25.82","4"
"6095","493","1140","12","2","21.99","27.05","2"
"6096","1319","929","27","5","22.99","28.28","1"
"6097","2703","527","15","5","22.99","28.28","2"
"6098","449","1137","11","5","29.99","36.89","1"
"6099","1787","463","17","1","22.99","28.28","1"
"6100","3870","66","10","3","39.99","49.19","2"
"6101","3147","121","25","5","19.99","24.59","1"
"6102","2663","1184","9","5","21.99","27.05","4"
"6103","3221","1087","25","3","39.99","49.19","1"
"6104","2885","832","30","5","22.99","28.28","2"
"6105","341","763","33","2","22.99","28.28","2"
"6106","3022","682","29","1","20.99","25.82","2"
"6107","2841","513","13","3","21.99","27.05","4"
"6108","3119","454","11","4","29.99","36.89","2"
"6109","1775","1109","22","3","20.99","25.82","4"
"6110","2674","710","15","2","23.99","29.51","4"
"6111","616","235","25","3","23.99","29.51","4"
"6112","3195","842","18","2","19.99","24.59","3"
"6113","1902","443","18","1","39.99","49.19","4"
"6114","1034","737","21","3","23.99","29.51","3"
"6115","3724","1306","31","5","29.99","36.89","4"
"6116","2070","179","12","1","22.99","28.28","2"
"6117","3155","1122","28","1","20.99","25.82","1"
"6118","277","479","21","3","22.99","28.28","1"
"6119","3066","1448","20","3","23.99","29.51","1"
"6120","2142","585","5","5","19.99","24.59","3"
"6121","2744","494","12","2","22.99","28.28","4"
"6122","3814","1379","4","4","21.99","27.05","2"
"6123","1779","961","27","3","19.99","24.59","1"
"6124","2180","619","22","1","29.99","36.89","3"
"6125","24","320","28","2","21.99","27.05","3"
"6126","192","1434","4","3","22.99","28.28","3"
"6127","1632","290","28","2","22.99","28.28","3"
"6128","2075","1440","19","2","39.99","49.19","2"
"6129","1956","271","17","2","39.99","49.19","1"
"6130","3237","346","24","3","23.99","29.51","3"
"6131","3411","1256","14","1","39.99","49.19","3"
"6132","560","74","13","4","21.99","27.05","2"
"6133","3669","25","19","2","20.99","25.82","4"
"6134","1253","1317","27","4","23.99","29.51","2"
"6135","1536","1436","26","3","39.99","49.19","2"
"6136","122","1026","27","5","39.99","49.19","1"
"6137","3","234","17","5","22.99","28.28","4"
"6138","2142","1036","15","5","29.99","36.89","1"
"6139","2547","764","5","2","22.99","28.28","2"
"6140","1547","705","11","4","19.99","24.59","3"
"6141","1134","1051","27","3","21.99","27.05","2"
"6142","3293","1150","12","1","23.99","29.51","3"
"6143","1624","555","18","4","21.99","27.05","3"
"6144","2256","1149","16","2","29.99","36.89","3"
"6145","2543","1368","19","1","19.99","24.59","4"
"6146","3889","229","1","2","22.99","28.28","2"
"6147","421","1126","13","5","22.99","28.28","2"
"6148","476","1447","31","3","19.99","24.59","2"
"6149","3661","369","33","4","23.99","29.51","4"
"6150","2867","27","6","5","19.99","24.59","2"
"6151","2330","608","9","4","39.99","49.19","2"
"6152","318","734","11","1","39.99","49.19","1"
"6153","1373","1312","19","5","22.99","28.28","2"
"6154","3107","1183","22","1","21.99","27.05","1"
"6155","3433","763","29","5","23.99","29.51","3"
"6156","2682","280","16","2","39.99","49.19","1"
"6157","3254","1418","27","4","20.99","25.82","3"
"6158","2981","171","25","4","39.99","49.19","3"
"6159","3797","555","24","3","19.99","24.59","1"
"6160","1678","1113","11","3","20.99","25.82","3"
"6161","3927","372","5","4","22.99","28.28","1"
"6162","3738","492","33","4","23.99","29.51","2"
"6163","588","485","9","3","20.99","25.82","2"
"6164","3447","106","20","3","22.99","28.28","1"
"6165","3897","137","26","4","22.99","28.28","3"
"6166","2905","49","2","2","19.99","24.59","2"
"6167","2800","512","9","3","29.99","36.89","3"
"6168","2004","232","20","4","19.99","24.59","3"
"6169","3792","484","6","4","20.99","25.82","1"
"6170","1489","1131","22","5","29.99","36.89","1"
"6171","3050","963","10","1","20.99","25.82","1"
"6172","1419","718","3","4","29.99","36.89","3"
"6173","1512","1293","27","1","29.99","36.89","3"
"6174","480","245","24","3","29.99","36.89","4"
"6175","2042","396","8","5","19.99","24.59","4"
"6176","1435","1401","21","1","22.99","28.28","2"
"6177","3600","301","6","3","19.99","24.59","1"
"6178","1866","688","13","3","39.99","49.19","4"
"6179","1585","1225","6","4","23.99","29.51","4"
"6180","3274","979","14","5","21.99","27.05","1"
"6181","2857","131","7","2","22.99","28.28","3"
"6182","2595","392","32","3","21.99","27.05","3"
"6183","3562","758","8","4","19.99","24.59","2"
"6184","1662","742","28","1","19.99","24.59","4"
"6185","2095","800","30","4","22.99","28.28","3"
"6186","677","603","25","2","19.99","24.59","1"
"6187","1001","812","24","2","19.99","24.59","2"
"6188","2121","781","17","1","21.99","27.05","2"
"6189","3079","368","13","2","21.99","27.05","4"
"6190","3823","235","13","1","23.99","29.51","1"
"6191","359","640","4","4","23.99","29.51","4"
"6192","2408","799","33","5","22.99","28.28","4"
"6193","780","905","9","1","22.99","28.28","4"
"6194","3034","1345","21","5","39.99","49.19","3"
"6195","3803","1014","27","3","21.99","27.05","3"
"6196","1998","370","13","4","29.99","36.89","1"
"6197","3269","1446","10","3","19.99","24.59","4"
"6198","735","411","24","4","22.99","28.28","2"
"6199","134","1361","19","5","22.99","28.28","1"
"6200","2940","675","16","2","20.99","25.82","2"
"6201","902","108","2","2","29.99","36.89","2"
"6202","3706","1174","23","2","20.99","25.82","1"
"6203","1607","436","9","4","21.99","27.05","2"
"6204","3468","537","19","2","20.99","25.82","3"
"6205","422","478","12","2","19.99","24.59","2"
"6206","1430","1276","20","1","39.99","49.19","1"
"6207","3554","1237","9","4","23.99","29.51","1"
"6208","3127","1290","7","1","20.99","25.82","1"
"6209","674","514","29","4","22.99","28.28","4"
"6210","4","460","32","1","29.99","36.89","1"
"6211","1192","90","27","1","22.99","28.28","2"
"6212","18","857","14","5","23.99","29.51","2"
"6213","3864","1097","18","4","20.99","25.82","4"
"6214","3215","1058","11","4","20.99","25.82","1"
"6215","1330","121","14","4","39.99","49.19","1"
"6216","2567","803","31","3","39.99","49.19","2"
"6217","706","1221","27","2","21.99","27.05","1"
"6218","753","876","14","5","29.99","36.89","3"
"6219","3801","79","17","3","22.99","28.28","3"
"6220","3993","1304","19","1","20.99","25.82","1"
"6221","1732","708","15","2","20.99","25.82","4"
"6222","1666","186","6","4","29.99","36.89","2"
"6223","154","353","9","1","23.99","29.51","1"
"6224","942","928","23","4","22.99","28.28","4"
"6225","3376","1248","9","1","29.99","36.89","3"
"6226","245","150","14","1","21.99","27.05","2"
"6227","1906","696","13","4","20.99","25.82","3"
"6228","3690","341","32","3","23.99","29.51","3"
"6229","1074","767","11","2","19.99","24.59","1"
"6230","118","505","8","3","39.99","49.19","4"
"6231","1987","1214","16","4","22.99","28.28","4"
"6232","1533","1083","15","5","21.99","27.05","1"
"6233","3932","1459","30","1","23.99","29.51","1"
"6234","3649","1049","19","1","22.99","28.28","1"
"6235","1235","902","11","4","22.99","28.28","2"
"6236","3236","1182","13","5","29.99","36.89","3"
"6237","2721","127","20","4","29.99","36.89","2"
"6238","2810","1256","16","2","22.99","28.28","1"
"6239","2123","555","14","2","29.99","36.89","1"
"6240","2502","792","4","2","21.99","27.05","3"
"6241","3717","1010","17","1","20.99","25.82","4"
"6242","1140","867","9","3","20.99","25.82","3"
"6243","3585","1115","18","2","21.99","27.05","1"
"6244","1095","1010","26","5","20.99","25.82","4"
"6245","1777","716","7","2","19.99","24.59","1"
"6246","3532","841","10","3","21.99","27.05","4"
"6247","2791","52","8","3","20.99","25.82","4"
"6248","688","114","28","5","23.99","29.51","4"
"6249","3220","788","26","2","22.99","28.28","3"
"6250","2991","941","7","3","22.99","28.28","3"
"6251","1909","255","31","2","20.99","25.82","3"
"6252","3864","1264","27","4","39.99","49.19","2"
"6253","3808","334","2","4","20.99","25.82","2"
"6254","463","1433","10","3","22.99","28.28","1"
"6255","2061","518","33","1","22.99","28.28","4"
"6256","2907","678","26","1","20.99","25.82","1"
"6257","1047","1390","29","4","20.99","25.82","3"
"6258","1029","30","11","3","23.99","29.51","4"
"6259","2559","735","13","4","19.99","24.59","3"
"6260","446","1139","9","1","29.99","36.89","1"
"6261","2668","1396","13","5","20.99","25.82","4"
"6262","772","1211","12","4","20.99","25.82","4"
"6263","754","644","1","5","39.99","49.19","4"
"6264","2856","82","11","4","19.99","24.59","2"
"6265","631","839","10","2","23.99","29.51","2"
"6266","881","38","10","3","20.99","25.82","4"
"6267","2592","1400","2","4","39.99","49.19","2"
"6268","770","617","17","2","22.99","28.28","4"
"6269","30","234","9","2","39.99","49.19","3"
"6270","2437","621","31","5","19.99","24.59","1"
"6271","3125","1091","28","1","22.99","28.28","4"
"6272","1179","1446","22","4","22.99","28.28","3"
"6273","2222","770","14","3","39.99","49.19","2"
"6274","35","520","8","5","29.99","36.89","3"
"6275","905","689","26","5","22.99","28.28","3"
"6276","1671","795","5","5","21.99","27.05","1"
"6277","3339","1438","10","2","22.99","28.28","1"
"6278","1298","254","17","1","22.99","28.28","1"
"6279","2006","482","27","4","39.99","49.19","2"
"6280","2385","577","17","5","23.99","29.51","3"
"6281","218","29","8","3","21.99","27.05","1"
"6282","1162","215","22","4","29.99","36.89","4"
"6283","2753","409","21","1","29.99","36.89","1"
"6284","3851","753","20","1","23.99","29.51","4"
"6285","2430","1280","26","2","23.99","29.51","4"
"6286","595","954","19","5","19.99","24.59","4"
"6287","2081","641","12","4","20.99","25.82","2"
"6288","1937","386","19","1","20.99","25.82","2"
"6289","1709","763","9","4","29.99","36.89","2"
"6290","3555","927","30","1","21.99","27.05","3"
"6291","678","12","14","2","21.99","27.05","2"
"6292","1147","706","15","1","22.99","28.28","1"
"6293","752","1460","16","5","22.99","28.28","1"
"6294","287","694","16","1","29.99","36.89","4"
"6295","2497","1110","21","1","23.99","29.51","4"
"6296","2350","584","19","3","23.99","29.51","2"
"6297","191","89","19","5","39.99","49.19","3"
"6298","3926","1325","6","5","23.99","29.51","3"
"6299","986","83","7","5","19.99","24.59","2"
"6300","435","273","25","4","29.99","36.89","1"
"6301","2187","479","22","4","21.99","27.05","3"
"6302","3996","1233","8","1","29.99","36.89","3"
"6303","2174","926","24","4","21.99","27.05","3"
"6304","888","771","10","4","22.99","28.28","4"
"6305","3942","828","30","1","23.99","29.51","3"
"6306","2826","722","21","2","23.99","29.51","1"
"6307","342","1078","15","2","20.99","25.82","4"
"6308","1111","132","19","2","29.99","36.89","3"
"6309","3264","1430","19","5","22.99","28.28","3"
"6310","2078","37","9","5","19.99","24.59","1"
"6311","201","374","11","3","29.99","36.89","3"
"6312","3384","318","17","2","21.99","27.05","2"
"6313","1672","361","33","1","20.99","25.82","2"
"6314","2291","486","8","5","20.99","25.82","4"
"6315","3986","302","6","3","39.99","49.19","2"
"6316","3100","1155","9","2","19.99","24.59","2"
"6317","3352","1262","20","1","29.99","36.89","1"
"6318","3496","1449","17","1","20.99","25.82","3"
"6319","2689","1274","28","3","29.99","36.89","1"
"6320","3716","728","23","4","19.99","24.59","4"
"6321","3373","572","26","5","23.99","29.51","2"
"6322","3205","1452","33","5","29.99","36.89","3"
"6323","20","1137","2","3","21.99","27.05","2"
"6324","754","917","29","3","23.99","29.51","2"
"6325","737","367","16","4","21.99","27.05","2"
"6326","1776","331","29","3","22.99","28.28","1"
"6327","1313","106","33","4","22.99","28.28","1"
"6328","3609","1303","29","2","39.99","49.19","3"
"6329","2496","688","2","2","39.99","49.19","1"
"6330","3786","798","15","5","29.99","36.89","2"
"6331","1932","1150","15","1","22.99","28.28","1"
"6332","2456","908","28","3","19.99","24.59","2"
"6333","1174","109","17","1","23.99","29.51","2"
